EntryID,LemmaID,Code,Batch,List,Item,YouTube Video,VimeoVideoHTML,VimeoVideo,SubtLexUSLog10WF,SignFrequency(M),SignFrequency(SD),SignFrequency(Z),SignFrequency(N),SignFrequency(M-Native),SignFrequency(SD-Native),SignFreq(Z-native),SignFrequency(N-Native),SignFrequency(M-Nonnative),SignFrequency(SD-Nonnative),SignFrequency(N-Nonnative),SignFreq(Z-Nonnative),DominantTranslation,NondominantTranslation,PercentUnknown,PercentGlossAgreement,PercentUnknown(Native),PercentGlossAgreement(Native),PercentUnknown(Nonnative),PercentGlossAgreement(Nonnative),Iconicity(M),Iconicity(SD),Iconicity(Z),Iconicity(N),Iconicity_ID,IconicityType,D.Iconicity(M) all,D.Iconicity(SD) all,D.Iconicity(N) all,D.Iconicity(Z) all,D.Iconicity(M) native,D.Iconicity(SD) native,D.Iconicity(Z) native,D.Iconicity(N) native,H statistic,GuessAccuracy,Transparency(M),Transparency SD,Transparency Z,LexicalClass,SignOnset(ms),SignOffset(ms),SignDuration(ms),ClipDuration(ms),InCDI,CDI Semantic Category,Initialized.2.0,FingerspelledLoanSign.2.0,Compound.2.0,NumberOfMorphemes.2.0,Handshape.2.0,SelectedFingers.2.0,Flexion.2.0,FlexionChange.2.0,Spread.2.0,SpreadChange.2.0,ThumbPosition.2.0,ThumbContact.2.0,SignType.2.0,Movement.2.0,RepeatedMovement.2.0,MajorLocation.2.0,MinorLocation.2.0,SecondMinorLocation.2.0,Contact.2.0,NonDominantHandshape.2.0,UlnarRotation.2.0,HandshapeM2.2.0,SelectedFingersM2.2.0,FlexionM2.2.0,FlexionChangeM2.2.0,SpreadM2.2.0,SpreadChangeM2.2.0,ThumbPositionM2.2.0,ThumbContactM2.2.0,SignTypeM2.2.0,MovementM2.2.0,RepeatedMovementM2.2.0,MajorLocationM2.2.0,MinorLocationM2.2.0,SecondMinorLocationM2.2.0,ContactM2.2.0,NonDominantHandshapeM2.2.0,UlnarRotationM2.2.0,HandshapeM3.2.0,SelectedFingersM3.2.0,FlexionM3.2.0,FlexionChangeM3.2.0,SpreadM3.2.0,SpreadChangeM3.2.0,ThumbPositionM3.2.0,ThumbContactM3.2.0,SignTypeM3.2.0,MovementM3.2.0,RepeatedMovementM3.2.0,MajorLocationM3.2.0,MinorLocationM3.2.0,SecondMinorLocationM3.2.0,ContactM3.2.0,NonDominantHandshapeM3.2.0,UlnarRotationM3.2.0,HandshapeM4.2.0,SelectedFingersM4.2.0,FlexionM4.2.0,FlexionChangeM4.2.0,SpreadM4.2.0,SpreadChangeM4.2.0,ThumbPositionM4.2.0,ThumbContactM4.2.0,SignTypeM4.2.0,MovementM4.2.0,RepeatedMovementM4.2.0,MajorLocationM4.2.0,MinorLocationM4.2.0,SecondMinorLocationM4.2.0,ContactM4.2.0,NonDominantHandshapeM4.2.0,UlnarRotationM4.2.0,HandshapeM5.2.0,SelectedFingersM5.2.0,FlexionM5.2.0,FlexionChangeM5.2.0,SpreadM5.2.0,SpreadChangeM5.2.0,ThumbPositionM5.2.0,ThumbContactM5.2.0,SignTypeM5.2.0,MovementM5.2.0,RepeatedMovementM5.2.0,MajorLocationM5.2.0,MinorLocationM5.2.0,SecondMinorLocationM5.2.0,ContactM5.2.0,NonDominantHandshapeM5.2.0,UlnarRotationM5.2.0,HandshapeM6.2.0,SelectedFingersM6.2.0,FlexionM6.2.0,FlexionChangeM6.2.0,SpreadM6.2.0,SpreadChangeM6.2.0,ThumbPositionM6.2.0,ThumbContactM6.2.0,SignTypeM6.2.0,MovementM6.2.0,RepeatedMovementM6.2.0,MajorLocationM6.2.0,MinorLocationM6.2.0,SecondMinorLocationM6.2.0,ContactM6.2.0,NonDominantHandshapeM6.2.0,UlnarRotationM6.2.0,SignType.2.0Frequency,MajorLocation.2.0Frequency,MinorLocation.2.0Frequency,SecondMinorLocation.2.0Frequency,Movement.2.0Frequency,SelectedFingers.2.0Frequency,Flexion.2.0Frequency,FlexionChange.2.0Frequency,RepeatedMovement.2.0Frequency,Contact.2.0Frequency,Spread.2.0Frequency,SpreadChange.2.0Frequency,ThumbContact.2.0Frequency,ThumbPosition.2.0Frequency,UlnarRotation.2.0Frequency,Phonological Complexity,PhonotacticProbability,Parameter.Neighborhood.Density.2.0,Neighborhood Density 2.0,SignBankAnnotationID,SignBankEnglishTranslations,SignBankLemmaID,SignBankReferenceID,bglm_aoa,empirical_aoa,HandshapeImage - 100x100,HandshapeImage: URL,Parameter.Neighborhood.Density.2.0,SignBankSemanticField
sandwich_3,sandwich_3,K_03_072,K,,,,"<iframe src=https://player.vimeo.com/video/342150721?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>",https://player.vimeo.com/video/342150721,3.049,4.24,1.665,0.074,25,3.909,1.578,0.124,11,4.5,1.743,14,0.035,,,0,,0,,0,,5.64,1.753,0.787,25,SANDWICH,,,,,,,,,,,,,,,Noun,567,1101,534,1835,No,,0,0,0,1,flat_b,imrp,Flat,0,0,0,Open,0,SymmetricalOrAlternating,Straight,0,Head,Mouth,NA,1,flat_b,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.266,0.046,0,0.457,0.449,0.162,0.791,0.554,0.622,0.602,0.878,0.684,0.657,0.836,1,0.426,361,3,,,,,,,,,361,
sandwich_4,sandwich_4,K_01_015,K,,,,"<iframe src=https://player.vimeo.com/video/341888378?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>",https://player.vimeo.com/video/341888378,3.049,3.04,1.791,-0.532,27,2.8,2.251,-0.443,11,3.2,1.474,16,-0.59,,,0.074,,0.091,,0.063,,5.16,1.772,0.782,25,SANDWICH,,,,,,,,,,,,,,,Noun,501,1502,1001,2135,No,,0,0,1,2,open_b,imrp,FullyOpen,0,0,0,Open,0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,1,open_b,0,flat_b,imrp,Flat,0,0,0,Open,0,SymmetricalOrAlternating,Straight,0,Head,Mouth,NA,1,flat_b,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457,0.449,0.409,0.791,0.554,0.622,0.602,0.878,0.684,0.657,0.836,,0.906,541,32,,,,,,,,,541,
santa  ,santa  ,F_03_019,F,3,19,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/VTRtshVUHG8?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/346600257?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>",https://player.vimeo.com/video/346600257,,3.333,1.861,-0.493,27,3.643,2.098,-0.348,14,3,1.581,13,-0.65,,,0,,0,,0,,3.394,1.886,-0.233,33,,Arbitrary,,,,,,,,,,,,,,Noun,501,1401,901,1869,No,,0,0,0,1,curved_5,imrp,Curved,0,1,0,Open,0,SymmetricalOrAlternating,Curved,0,Head,CheekNose,HeadAway,1,curved_5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.266,0.035,0.178,0.233,0.449,0.225,0.791,0.554,0.622,0.398,0.878,0.684,0.657,0.836,2,0.372,174,2,SANTA,"beard, Christmas, Santa, Santa Claus",SANTA,996,,,,,174,None
sarcastic,sarcastic,E_01_005,E,1,5,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/Hd11rww8T18?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/346014230?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>",https://player.vimeo.com/video/346014230,2.127,4.571,1.481,0.154,35,4.6,1.549,0.212,15,4.55,1.468,20,0.11,,,0,,0,,0,,1.769,1.243,-0.79,26,,Arbitrary,,,,,,,,,,,,,,Adjective,534,1401,868,2135,No,,0,0,0,1,flat_horns,ip,Flat,0,NA,NA,Closed,0,SymmetricalOrAlternating,BackAndForth,0,Neutral,Neutral,Neutral,1,flat_horns,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.026,0.007,0.162,0.791,0.554,0.622,0,0,0.684,0.343,0.836,4,-0.004,29,0,,,,,,,,,29,
saturday,saturday,D_01_028,D,1,28,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/WEp-KeUtqaI?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/345803999?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>",https://player.vimeo.com/video/345803999,3.385,5.889,1.251,0.973,27,5.938,1.237,0.937,16,5.818,1.328,11,1.024,,,0,,0,,0,,1,0,-0.948,35,,Arbitrary,1.23,0.43,26,-0.96,1.11,0.32,-0.99,18,,,,,,Name,501,1368,868,2035,No,,1,0,0,1,s,imrp,FullyClosed,0,NA,0,Closed,1,OneHanded,Circular,1,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.076,0.449,0.067,0.791,0.446,0.378,0,0.878,0.316,0.343,0.836,2,-0.06,166,5,SATURDAY,"day, day of the week, Saturday, weekend",SATURDAY,997,,,,,166,None
sauce,sauce,F_01_054,F,1,54,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/j_82oXugans?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/346489152?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>",https://player.vimeo.com/video/346489152,2.901,4.259,1.678,0.008,27,4.714,1.59,0.241,14,3.769,1.691,13,-0.242,,,0,,0,,0,,4.382,1.792,0.35,34,,Perceptual,,,,,,,,,,,,,,Noun,400,1668,1268,2202,Yes,Food and Drink,0,0,0,1,a,t,NA,NA,NA,NA,Open,NA,AsymmetricalDifferentHandshape,Circular,1,Hand,HandAway,HandAway,0,B,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175,0.25,0.035,0.155,0.076,0.057,0,0,0.446,0.378,0,0,0,0.657,0.836,4,-0.995,99,1,,,,,39,28,,,99,
sausage,sausage,F_03_088,F,3,88,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/7DxOtCgwBzU?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/346603908?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>",https://player.vimeo.com/video/346603908,2.6,3.28,1.595,-0.589,27,3.385,1.805,-0.535,14,3.167,1.403,13,-0.647,sausage,"bologna, bullshit, hotdog",0.074,0.68,0.071,0.615,0.077,0.75,4.063,1.843,0.157,16,,NA,,,,,,,,,,,,,,Noun,400,1401,1001,1969,No,,0,0,0,1,o,imrp,Curved,1,0,0,Open,1,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,1,o,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0.426,0.457,0.449,0.225,0.209,0.446,0.622,0.602,0.878,0.316,0.657,0.836,1,0.434,482,4,,,,,,,,,482,
save,save,G_03_061,G,3,61,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/6xtTamYFufw?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/346778020?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>",https://player.vimeo.com/video/346778020,3.918,5.154,1.287,0.54,27,5,1.414,0.544,12,5.267,1.223,15,0.538,,,0.037,,0.083,,0,,1.81,1.632,-0.69,21,,Arbitrary,,,,,,,,,,,,,,Verb,367,1168,801,1802,Yes,Action Signs,0,0,0,1,v,im,FullyOpen,0,1,0,Closed,0,AsymmetricalDifferentHandshape,Straight,0,Hand,FingerUlnar,NA,1,S,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175,0.25,0.007,0,0.457,0.14,0.409,0.791,0.554,0.622,0.398,0.878,0.684,0.343,0.836,3,0.086,368,0,SAVE,"conserve, keep, preservation, preserve, reserve, retain, save, savings, storage, to store",SAVE,614,45,23,,,368,Event
save_money,save_money,G_02_074,G,2,74,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/CAyOl-j-4wI?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/346744691?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>",https://player.vimeo.com/video/346744691,,5.333,1.074,0.596,27,5.667,1.073,0.801,12,5.067,1.033,15,0.432,,,0,,0,,0,,2.75,1.437,-0.399,32,,Arbitrary,,,,,,,,,,,,,,Verb,434,1368,934,1935,No,,0,0,0,1,o,imrp,Curved,0,0,0,Open,1,AsymmetricalSameHandshape,Straight,1,Hand,Other,NA,1,o,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059,0.25,0.025,0,0.457,0.449,0.225,0.791,0.446,0.622,0.602,0.878,0.316,0.657,0.836,1,0.013,386,1,SAVE-MONEY,"bank, invest, keep, money, put away, save money, savings, store",SAVE-MONEY,2975,,,,,386,None
saw,saw,D_03_060,D,3,60,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/DO0ApWpD4ic?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/345985431?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>",https://player.vimeo.com/video/345985431,4.312,1.571,0.87,-1.425,21,1.636,0.809,-1.315,11,1.5,0.972,10,-1.547,saw,"pump, stab",0.192,0.905,0.313,1,0,0.8,5.875,1.191,1.414,24,,NA,4.41,1.33,26,0.65,4.5,1.35,0.75,18,,,,,,Verb,567,1668,1101,2102,No,,0,0,0,1,s,imrp,FullyClosed,0,NA,0,Closed,1,OneHanded,Straight,1,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.457,0.449,0.067,0.791,0.446,0.378,0,0.878,0.316,0.343,0.836,1,0.099,524,11,HANDSAW,"cut, handsaw, saw, wood",HANDSAW,3097,,,,,524,None
saw_2,saw_2,K_02_007,K,,,,"<iframe src=https://player.vimeo.com/video/342121582?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>",https://player.vimeo.com/video/342121582,4.312,5.2,1.443,0.571,25,4.636,1.502,0.559,11,5.643,1.277,14,0.581,,,0,,0,,0,,3.958,1.429,0.187,24,CUT WITH SAW,,,,,,,,,,,,,,,Verb,501,2102,1602,2636,No,,0,0,0,1,open_b,imrp,FullyOpen,0,0,0,Open,0,AsymmetricalDifferentHandshape,Z-shaped,0,Hand,FingerRadial,HandAway,1,S,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175,0.25,0.035,0.155,0.034,0.449,0.409,0.791,0.554,0.622,0.602,0.878,0.684,0.657,0.836,4,0.303,104,3,,,,,,,,,104,
saxophone,saxophone,G_03_015,G,3,15,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/NXpxwTol-H8?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/346775929?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>",https://player.vimeo.com/video/346775929,1.94,1.963,1.652,-1.273,27,1.917,1.621,-1.379,12,2,1.732,15,-1.188,musical_instrument,"clarinet, flute, saxophone, trumpet",0,0.333,0,0.417,0,0.267,5.45,1.395,1.046,20,,NA,,,,,,,,,,,,,,Noun,467,1301,834,1802,No,,0,0,0,1,flatspread_5,imrp,Flat,1,1,0,Open,0,SymmetricalOrAlternating,None,1,Neutral,Neutral,NA,0,flatspread_5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.363,0.363,0,0.153,0.449,0.162,0.209,0.446,0.378,0.398,0.878,0.684,0.657,0.836,1,0.048,147,3,,,,,,,,,147,
scan,scan,C_03_039,C,3,39,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/sb-0wpqrclo?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/345799390?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>",https://player.vimeo.com/video/345799390,2.682,4.433,1.406,0.062,30,4.611,1.42,0.048,18,4.167,1.403,12,0.083,scan,"copy, copy machine, photocopy, xerox",0,0.433,0,0.389,0,0.5,4.032,1.871,0.321,31,,NA,3.63,1.81,30,0.36,3.91,1.61,0.45,21,0.94,0,3.84,1.8,-0.06,Noun,367,1068,701,1935,No,,1,0,0,1,bent_1,i,Bent,0,NA,NA,Closed,0,AsymmetricalDifferentHandshape,Straight,1,Hand,HandAway,HandAway,0,B,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175,0.25,0.035,0.155,0.457,0.261,0.099,0.791,0.446,0.378,0,0,0.684,0.343,0.836,2,-0.442,367,0,SCAN,"copier, copy, copy machine, scan",SCAN,3098,,,,,367,Event
scar_memory,scar_memory,F_03_089,F,3,89,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/N5_Pdlbe3As?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/346603969?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>",https://player.vimeo.com/video/346603969,,4.148,1.512,-0.041,27,4.143,1.512,-0.059,14,4.154,1.573,13,-0.022,traumatized,"indelible, scarred",0,0.593,0,0.643,0,0.538,4.5,1.366,0.343,16,SCARRING MEMORY,NA,,,,,,,,,,,,,,Verb,667,1401,734,1935,No,,0,0,0,1,bent_1,i,Bent,0,NA,NA,Closed,0,OneHanded,Straight,0,Head,HeadAway,HeadAway,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.066,0.178,0.457,0.261,0.099,0.791,0.554,0.378,0,0,0.684,0.343,0.836,1,-0.144,342,4,SCAR-MEMORY,"burned in memory, can't forget, remember, scar memory, trauma, traumatized, ",SCAR-MEMORY,2976,,,,,342,None
scarcely,scarcely,B_02_014,B,2,14,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/PfLwc_u0Dco?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/345536802?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>",https://player.vimeo.com/video/345536802,1.851,4.96,1.399,0.233,25,4.5,1.506,-0.069,14,5.545,1.036,11,0.616,,,0,,0,,0,,1.5,0.9,-0.594,30,,Arbitrary,1.81,1.14,31,-0.57,1.77,1.15,-0.57,22,2.62,0,3.1,1.89,-0.15,Adverb,667,1201,534,1802,No,,0,0,0,1,open_8,m,Flat,0,NA,NA,Open,0,SymmetricalOrAlternating,Straight,1,Head,Chin,HeadAway,1,open_8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,0.266,0.037,0.178,0.457,0.045,0.162,0.791,0.446,0.622,0,0,0.684,0.657,0.836,2,-0.105,337,3,SCARCELY,"barely, desperate, few resources, make do, makeshift, not much, scarcely, scrimp, thrifty",SCARCELY,3102,,,,,337,None
