EntryID,Participant,IconicityRating(Raw),Iconicity(Participant Z),ParticipantMeanIconicityRating,ParticipantIconicitySD
weigh,6D3,4,0.181421052,3.568627451,2.377742518
weigh,8D3,2,-0.224939803,2.401960784,1.786970465
weigh,12D3,1,-0.808555563,2.715686275,2.121915121
weigh,25D3,1,-0.645929827,2.390804598,2.153182187
weigh,19D3,2,-0.56441274,3.176470588,2.084415366
weigh,1D3,1,-0.775553589,2.745098039,2.250132117
weigh,24D3,5,0.653222153,3.5875,2.162357773
weigh,17D3,1,-1.103570832,3.31372549,2.096580867
weigh,14D3,1,-0.760242413,2.333333333,1.753826557
weigh,7D3,1,-0.5564847,2.058823529,1.902700163
weigh,9D3,3,-0.088896877,3.18627451,2.095399922
weigh,21D3,1,-0.934843956,2.803921569,1.929649923
weigh,3D3,1,-1.22060861,3.931372549,2.401566337
weigh,4D3,2,-0.619958611,2.882352941,1.423244916
weigh,2D3,1,-0.477181832,1.823529412,1.725818874
weigh,5D3,7,1.22473013,3.745098039,2.657648311
weigh,16D3,3,0.647969963,1.970588235,1.588672042
well,36D1,,,4,2.031498001
well,32D1,,,3.731958763,2.320719464
well,17D1,6,2.029771625,2.217821782,1.863351606
well,27D1,5,0.873694133,3.215686275,2.0422636
well,24D1,3,0.510322443,2.078431373,1.805855572
well,11D1,3,0.101853265,2.794117647,2.021362325
well,6D1,6,1.267991498,3.098039216,2.288627951
well,20D1,7,1.409723764,3.549019608,2.447983413
well,3D1,5,0.734666391,3.460784314,2.095121956
well,16D1,7,1.961570504,2.931372549,2.074168348
well,33D1,1,-0.78432844,2.892156863,2.412454741
well,5D1,7,1.72816641,3.333333333,2.121709256
well,34D1,7,2.377957422,2.203125,2.017224933
well,18D1,5,0.689742924,3.656862745,1.947301245
well,35D1,6,1.243766134,3.322033898,2.153110644
well,23D1,1,-0.938200702,3.168316832,2.311143903
well,2D1,5,1.344608335,2.470588235,1.881151335
well,28D1,3,-0.285914171,3.647058824,2.263122608
well,25D1,6,1.27720534,3.725490196,1.780848962
well,10D1,2,-0.416522329,2.823529412,1.977155496
well,7D1,3,0.380021742,2.460784314,1.418907463
well,37D1,,,3.306666667,2.155905362
well,9D1,5,0.902245294,3.156862745,2.042833879
well,19D1,3,0.490920787,2.153061224,1.72520455
well,26D1,1,-1.314289718,3.421568627,1.842492256
well,14D1,3,-0.330622034,3.794117647,2.401889666
well,30D1,5,0.947682995,2.901960784,2.213861838
well,29D1,4,0.637526732,2.784313725,1.906878902
well,13D1,1,-0.312401459,1.323529412,1.03562068
well,12D1,5,1.058550975,3.058823529,1.833805379
well,21D1,6,1.459624228,2.725490196,2.243392334
well,4D1,6,1.026563668,3.558823529,2.378007858
well,31D1,1,-0.755397247,2.539215686,2.037624168
well,22D1,6,1.18133184,3.254901961,2.323731527
well,15D1,1,-0.885395755,2.568627451,1.77166814
well,8D1,5,1.063572696,2.901960784,1.972633581
well,1D1,3,0.564298037,2.009803922,1.75473954
west,6D3,1,-1.0802799,3.568627451,2.377742518
west,5D3,6,0.84845762,3.745098039,2.657648311
west,23D3,3,0.151542021,2.666666667,2.199609926
west,7D3,1,-0.5564847,2.058823529,1.902700163
west,17D3,1,-1.103570832,3.31372549,2.096580867
west,1D3,2,-0.33113524,2.745098039,2.250132117
west,16D3,1,-0.610943108,1.970588235,1.588672042
west,9D3,3,-0.088896877,3.18627451,2.095399922
west,22D3,1,-0.852680612,2.950980392,2.288055299
west,2D3,2,0.10225325,1.823529412,1.725818874
west,15D3,7,1.595432217,3.323529412,2.30437279
west,12D3,2,-0.337283178,2.715686275,2.121915121
west,20D3,4,0.866119972,2.415841584,1.82902885
west,4D3,4,0.785280907,2.882352941,1.423244916
west,18D3,4,0.409082789,3.126213592,2.13596473
west,10D3,5,0.711650661,4.078431373,1.294973332
west,21D3,2,-0.416615241,2.803921569,1.929649923
west,3D3,4,0.028576121,3.931372549,2.401566337
west,13D3,4,-0.269368539,4.431372549,1.601421423
west,14D3,1,-0.760242413,2.333333333,1.753826557
west,25D3,1,-0.645929827,2.390804598,2.153182187
west,24D3,1,-1.196610493,3.5875,2.162357773
west,11D3,4,0.347359216,3.284313725,2.06036357
west,19D3,2,-0.56441274,3.176470588,2.084415366
west,8D3,2,-0.224939803,2.401960784,1.786970465
wet,1B2,1,-0.615347805,2.371134021,2.228226068
wet,4B2,2,-0.363360517,2.711340206,1.957670612
wet,30B2,4,0,4,1.816306437
wet,9B2,1,-0.802980485,2.546391753,1.925814863
wet,26B2,1,-0.79639127,2.693877551,2.126941385
wet,15B2,2,-0.528387374,3.091836735,2.066356596
wet,28B2,5,1.017255085,2.908163265,2.056354169
wet,17B2,2,-0.101299152,2.193877551,1.913910895
wet,16B2,1,-0.531398439,1.87755102,1.65139932
wet,27B2,4,0.674373273,2.632653061,2.027581745
wet,18B2,2,-0.24152565,2.43877551,1.816682864
wet,24B2,3,-0.333470036,3.704081633,2.111379007
wet,5B2,2,-0.318756809,2.701030928,2.199265732
wet,25B2,2,-0.695955946,3.489795918,2.140646872
wet,3B2,1,-0.755243396,2.530612245,2.026647639
wet,11B2,1,-0.912852237,2.783505155,1.953772015
wet,21B2,1,-0.76850862,2.357142857,1.765943572
wet,7B2,1,-0.686203741,2.515463918,2.208475162
wet,14B2,1,-0.700346549,2.734693878,2.476907868
wet,19B2,1,-0.674810906,2.244897959,1.844810076
wet,23B2,1,-0.562193407,2.06122449,1.887650187
wet,29B2,1,-0.635331182,2.183673469,1.863081024
wet,20B2,1,-0.900418445,2.897959184,2.10786351
wet,2B2,1,-0.87804406,2.494845361,1.702471924
wet,13B2,1,-1.028748252,3.06185567,2.00423735
wet,22B2,3,-0.125201104,3.316326531,2.526547454
wet,10B2,1,-0.895939017,2.959183673,2.186737755
wet,8B2,1,-0.691614794,2.474226804,2.131572109
wet,12B2,2,-0.699574657,3.690721649,2.416785161
wet,6B2,1,-0.790311627,2.742268041,2.204532975
what_1,24D2,7,1.753204856,2.86,2.361389764
what_1,2D2,7,1.683329084,3.225490196,2.242288712
what_1,15D2,6,1.133392561,3.411764706,2.283617684
what_1,7D2,7,1.405341784,3.519607843,2.476544991
what_1,19D2,6,1.936529272,2.421568627,1.847858137
what_1,21D2,4,1.337030005,1.862745098,1.598509304
what_1,28D2,7,1.715223372,2.823529412,2.434942676
what_1,29D2,7,1.831037164,3,2.18455424
what_1,3D2,5,1.208507863,2.852941176,1.776619656
what_1,16D2,7,1.925067752,2.509803922,2.332487297
what_1,17D2,7,1.754788277,2.911764706,2.329759862
what_1,27D2,7,2.0368418,2.821782178,2.051321718
what_1,26D2,7,1.938685419,2.676470588,2.23013459
what_1,9D2,7,2.236137482,2.715686275,1.915943792
what_1,5D2,5,1.411985645,2.274509804,1.930253473
what_1,12D2,6,1.486041057,2.87254902,2.104552202
what_1,14D2,7,1.836893996,2.852941176,2.257647329
what_1,18D2,6,1.18692215,3.431372549,2.164107773
what_1,22D2,7,2.264263781,2.37254902,2.043688999
what_1,4D2,7,1.844315306,3.147058824,2.089090279
what_1,23D2,7,1.387616774,3.470588235,2.543506126
what_1,1D2,7,1.771742649,3.137254902,2.180195357
what_1,10D2,7,1.956571357,2.735294118,2.179683284
what_1,20D2,7,2.023328765,2.637254902,2.156221556
what_1,25D2,7,1.718922406,2.794117647,2.446813387
what_1,30D2,7,1.64587974,3.521276596,2.11359513
what_1,13D2,5,0.494186089,3.941176471,2.14256037
what_1,11D2,7,1.812414695,2.852941176,2.288140145
what_1,8D2,7,1.919936573,3.039215686,2.062976647
what_1,31D2,7,2.023380363,2.792207792,2.079585373
what_1,6D2,7,1.465787317,3.637254902,2.294156225
what_for,7C2,1,-1.13255734,3.27,2.00431353
what_for,27C2,1,-0.537095093,1.82,1.526731506
what_for,5C2,3,-0.083644883,3.2,2.391060793
what_for,24C2,2,-0.303949704,2.65,2.138511708
what_for,22C2,3,0.139023555,2.7,2.157907703
what_for,21C2,5,0.529838493,3.76,2.340335813
what_for,1C2,3,0.575600686,2.02020202,1.702218229
what_for,9C2,3,0.425920695,2.21,1.854805389
what_for,14C2,4,0.754357421,2.54,1.935422069
what_for,2C2,7,1.443510506,3.34,2.535485529
what_for,17C2,1,-0.920013564,2.56,1.695627175
what_for,18C2,6,1.089029416,3.484848485,2.309534967
what_for,26C2,4,0.420253268,3.09,2.165360912
what_for,25C2,2,-0.251077066,2.47,1.871935206
what_for,4C2,4,0.38327917,3.21,2.061160799
what_for,12C2,3,0.198086817,2.57,2.170765354
what_for,15C2,5,0.789571487,3.13,2.368373264
what_for,19C2,2,-0.315790167,2.66,2.089995409
what_for,23C2,5,0.589358217,3.73,2.15488639
what_for,16C2,2,-0.094895293,2.16,1.686068884
what_for,8C2,3,0.545958355,2.111111111,1.628125809
what_for,6C2,2,-0.43437582,2.9,2.071938535
what_for,3C2,2,0.250171618,1.690721649,1.236264743
what_for,20C2,1,-1.138933629,3.5,2.195035721
what_for,11C2,4,0.948859355,2.25,1.844319699
what_for,10C2,1,-0.705911468,2.51,2.139078438
what_for,13C2,6,1.194712977,3.13,2.402250628
whatever,19B2,1,-0.674810906,2.244897959,1.844810076
whatever,29B2,1,-0.635331182,2.183673469,1.863081024
whatever,2B2,2,-0.290662861,2.494845361,1.702471924
whatever,7B2,1,-0.686203741,2.515463918,2.208475162
whatever,5B2,2,-0.318756809,2.701030928,2.199265732
whatever,15B2,5,0.923443354,3.091836735,2.066356596
whatever,12B2,4,0.127970974,3.690721649,2.416785161
whatever,22B2,4,0.270595935,3.316326531,2.526547454
whatever,17B2,1,-0.623789516,2.193877551,1.913910895
whatever,9B2,2,-0.283719771,2.546391753,1.925814863
whatever,27B2,2,-0.312023455,2.632653061,2.027581745
whatever,4B2,1,-0.874171679,2.711340206,1.957670612
whatever,6B2,2,-0.336700811,2.742268041,2.204532975
whatever,24B2,5,0.613778181,3.704081633,2.111379007
whatever,16B2,1,-0.531398439,1.87755102,1.65139932
whatever,3B2,1,-0.755243396,2.530612245,2.026647639
whatever,18B2,3,0.308928157,2.43877551,1.816682864
whatever,20B2,1,-0.900418445,2.897959184,2.10786351
whatever,30B2,5,0.550567889,4,1.816306437
whatever,13B2,2,-0.52980535,3.06185567,2.00423735
whatever,1B2,1,-0.615347805,2.371134021,2.228226068
whatever,21B2,1,-0.76850862,2.357142857,1.765943572
whatever,26B2,1,-0.79639127,2.693877551,2.126941385
whatever,14B2,1,-0.700346549,2.734693878,2.476907868
whatever,10B2,1,-0.895939017,2.959183673,2.186737755
whatever,8B2,1,-0.691614794,2.474226804,2.131572109
whatever,11B2,3,0.110808653,2.783505155,1.953772015
whatever,28B2,1,-0.927935126,2.908163265,2.056354169
whatever,23B2,1,-0.562193407,2.06122449,1.887650187
whatever,25B2,3,-0.228807434,3.489795918,2.140646872
when,28C3,1,-0.637642847,2.141414141,1.790052451
when,8C3,1,-0.591523481,2.111111111,1.87838885
when,12C3,2,-0.359988881,2.737373737,2.048323648
when,7C3,2,-0.700592509,3.161616162,1.658048218
when,29C3,1,-1.080688726,3.479166667,2.294061747
when,19C3,,,2.930232558,2.294703352
when,31C3,1,-0.943191261,3.282828283,2.420323827
when,6C3,2,-0.409205928,2.898989899,2.196913185
when,11C3,1,-0.822096217,2.434343434,1.744739125
when,1C3,1,-0.598399893,1.909090909,1.519202994
when,2C3,3,-0.445287707,4.080808081,2.42721293
when,10C3,5,1.011013713,2.854166667,2.122457199
when,34C3,7,1.083028419,4.252525253,2.536844554
when,17C3,5,0.812606338,3.171717172,2.249899789
when,24C3,1,-0.985975451,3.101010101,2.130894942
when,36C3,1,-0.829161006,2.693877551,2.042881345
when,23C3,3,-0.053210115,3.121212121,2.277990196
when,14C3,1,-0.826545124,2.575757576,1.906438656
when,15C3,1,-0.794444321,2.797979798,2.263191705
when,27C3,1,-0.717597,2.545454545,2.153652461
when,3C3,2,-0.702312447,3.545454545,2.200522792
when,35C3,3,-0.102876711,3.242424242,2.356454051
when,32C3,1,-0.559393392,2.02020202,1.823764877
when,18C3,1,-0.918264847,2.96969697,2.145020553
when,20C3,1,-0.875600609,3.03030303,2.318754704
when,21C3,1,-0.55321425,2.121212121,2.026723138
when,13C3,1,-1.749871802,3.639175258,1.508210633
when,22C3,3,-0.205938031,3.444444444,2.158146513
when,9C3,5,1.174580489,2.555555556,2.081121275
when,33C3,1,-1.159007052,3.171717172,1.873773907
when,30C3,1,-1.029579299,3.090909091,2.030838316
when,5C3,2,-0.778937252,3.626262626,2.087796703
when,25C3,2,-0.025849887,2.040816327,1.578975052
when,4C3,1,-1.11340327,3.467391304,2.216080527
when,16C3,1,-0.794101429,2.595959596,2.009767942
when,26C3,1,-1.16831266,3.717171717,2.325723078
where,1B2,1,-0.615347805,2.371134021,2.228226068
where,19B2,3,0.409311533,2.244897959,1.844810076
where,12B2,1,-1.113347472,3.690721649,2.416785161
where,27B2,3,0.181174909,2.632653061,2.027581745
where,20B2,1,-0.900418445,2.897959184,2.10786351
where,30B2,2,-1.101135777,4,1.816306437
where,11B2,2,-0.401021792,2.783505155,1.953772015
where,22B2,1,-0.916795181,3.316326531,2.526547454
where,16B2,1,-0.531398439,1.87755102,1.65139932
where,23B2,1,-0.562193407,2.06122449,1.887650187
where,6B2,1,-0.790311627,2.742268041,2.204532975
where,29B2,1,-0.635331182,2.183673469,1.863081024
where,10B2,5,0.933269809,2.959183673,2.186737755
where,21B2,2,-0.20223911,2.357142857,1.765943572
where,2B2,2,-0.290662861,2.494845361,1.702471924
where,25B2,1,-1.163104457,3.489795918,2.140646872
where,8B2,1,-0.691614794,2.474226804,2.131572109
where,13B2,1,-1.028748252,3.06185567,2.00423735
where,7B2,1,-0.686203741,2.515463918,2.208475162
where,14B2,1,-0.700346549,2.734693878,2.476907868
where,28B2,4,0.530957532,2.908163265,2.056354169
where,24B2,4,0.140154073,3.704081633,2.111379007
where,26B2,1,-0.79639127,2.693877551,2.126941385
where,4B2,2,-0.363360517,2.711340206,1.957670612
where,3B2,1,-0.755243396,2.530612245,2.026647639
where,9B2,1,-0.802980485,2.546391753,1.925814863
where,15B2,1,-1.012330949,3.091836735,2.066356596
where,18B2,3,0.308928157,2.43877551,1.816682864
where,17B2,1,-0.623789516,2.193877551,1.913910895
where,5B2,1,-0.773454023,2.701030928,2.199265732
which,11B1,2,-0.057028176,2.104166667,1.826582467
which,4B1,4,0.56045683,3.010526316,1.765477073
which,27B1,3,-0.278624169,3.520833333,1.869304214
which,26B1,2,-0.467808705,3.142857143,2.443001017
which,23B1,4,0.357000601,3.15625,2.363441403
which,25B1,5,1.180202744,2.666666667,1.977061438
which,20B1,2,-0.329728735,2.583333333,1.769131019
which,17B1,1,-0.925677716,3.114583333,2.284362363
which,1B1,4,0.382513197,3.1875,2.124109721
which,3B1,4,0.44460728,3.135416667,1.944600036
which,7B1,1,-0.605575472,2.020833333,1.685724374
which,19B1,2,0.006460279,1.989583333,1.612417549
which,15B1,3,-0.043098324,3.104166667,2.416954006
which,16B1,4,0.398571079,3.150537634,2.131269455
which,8B1,4,0.127147883,3.697916667,2.375842418
which,9B1,4,0.742375494,2.515789474,1.999271984
which,21B1,1,-0.584573878,2,1.710647769
which,2B1,2,0.100714103,1.84375,1.55142125
which,10B1,7,1.131173461,4.135416667,2.532399701
which,22B1,2,-0.460828752,2.875,1.898753053
which,6B1,6,0.983481539,3.84375,2.192466167
which,13B1,3,0.437463632,2.229166667,1.762051237
which,12B1,4,0.859564524,2.447916667,1.80566239
which,24B1,4,0.564141875,2.791666667,2.141896192
which,14B1,3,-0.274698713,3.510416667,1.858096319
which,18B1,4,0.214145285,3.479166667,2.432149436
which,5B1,3,0.463389404,2.095744681,1.951394037
whip,16A3,7,1.109153095,4.4,2.344130861
whip,9A3,7,1.795003442,3.12,2.161555744
whip,20A3,5,1.087017074,2.88,1.950291354
whip,8A3,6,1.349502568,3.58,1.79325335
whip,4A3,7,1.458665372,4.35,1.816729218
whip,17A3,6,0.974557201,4.15,1.898298015
whip,5A3,7,1.56693228,3.37,2.316628515
whip,2A3,7,1.346975239,4.06,2.182668185
whip,21A3,7,1.315885396,4.26,2.082248202
whip,6A3,6,1.081175625,3.35,2.45103565
whip,14A3,6,1.55803217,2.98,1.938342518
whip,10A3,7,1.422730388,3.53,2.438972296
whip,15A3,6,1.455558777,2.96,2.088544996
whip,18A3,7,1.574888633,3.63,2.139833846
whip,1A3,7,1.07275007,4.02,2.777907068
whip,7A3,7,1.796389085,3.02,2.215555657
whip,12A3,7,1.286291488,4.32,2.083509083
whip,19A3,7,1.592934317,4.04,1.858205934
whip,3A3,7,1.448947893,3.42,2.470758277
whip,13A3,1,-0.475353545,1.86,1.809179735
whip,11A3,7,1.388989867,3.66,2.404625173
whistle,17A2,1,-0.89763853,3.103092784,2.342917235
whistle,6A2,5,1.073579183,2.845360825,2.006968102
whistle,10A2,3,-0.187599808,3.381443299,2.033281927
whistle,16A2,2,-0.385091452,2.773195876,2.007824043
whistle,12A2,7,1.790620721,2.927835052,2.27416387
whistle,29A2,5,0.603565721,3.75257732,2.066755347
whistle,23A2,1,-0.65484889,2.18556701,1.810443643
whistle,2A2,5,1.318947026,2.412371134,1.961889912
whistle,28A2,2,-0.047506111,2.082474227,1.736076174
whistle,22A2,4,1.586979112,1.680412371,1.461637151
whistle,25A2,7,1.725610526,2.824742268,2.419582907
whistle,8A2,5,0.97876067,2.989690722,2.053933449
whistle,13A2,2,-0.446870008,3.103092784,2.468486953
whistle,26A2,6,1.225565389,3.268041237,2.229141576
whistle,4A2,5,0.928024437,3.164948454,1.977374166
whistle,5A2,5,0.51011713,3.75257732,2.445365207
whistle,15A2,4,0.594908656,2.87628866,1.888880466
whistle,11A2,1,-0.705919013,2.288659794,1.825506567
whistle,19A2,5,1.210123053,2.587628866,1.99349242
whistle,7A2,5,-0.865516431,5.835051546,0.964801495
whistle,3A2,2,-0.489208535,3.12371134,2.296998639
whistle,21A2,5,0.675701929,3.463917526,2.273313733
whistle,30A2,6,0.823391372,3.907216495,2.541663146
whistle,18A2,6,1.716225994,2.412371134,2.090417509
whistle,20A2,7,1.555949118,3.402061856,2.312375194
whistle,14A2,6,0.750289181,4.216494845,2.377090326
whistle,24A2,4,0.484233273,2.93814433,2.192859781
whistle,9A2,2,-0.250716183,2.525773196,2.097085197
whistle,27A2,3,-0.051615725,3.103092784,1.997313488
whistle,1A2,2,-0.455434656,2.947368421,2.080141265
who,16C1,1,-0.48930016,1.804123711,1.643416001
who,19C1,6,1.868713636,2.556701031,1.842603865
who,29C1,4,0.897445048,2.309278351,1.883927772
who,2C1,2,-0.458662058,2.93814433,2.045393366
who,6C1,5,0.698020312,3.432989691,2.244935116
who,30C1,4,0.682217007,2.865979381,1.662257915
who,1C1,2,-0.17823154,2.340206186,1.90878778
who,15C1,1,-0.974682136,3.216494845,2.274069426
who,11C1,6,0.958373202,4.175257732,1.903999679
who,14C1,4,0.191095861,3.577319588,2.211876332
who,21C1,2,-0.430284527,2.804123711,1.868818562
who,3C1,4,0.959010711,2.206185567,1.870484253
who,26C1,6,1.749081357,2.381443299,2.068832697
who,28C1,4,0.517439533,2.947916667,2.033248848
who,17C1,5,0.464424853,4.443298969,1.198689147
who,13C1,6,1.379404868,3.072164948,2.122534956
who,18C1,4,0.395226146,3.144329897,2.165013908
who,9C1,4,0.861314307,2.350515464,1.915078529
who,20C1,1,-0.927893608,3,2.155419526
who,22C1,2,-0.709996672,3.463917526,2.061865335
who,12C1,3,0.093098025,2.835051546,1.771771785
who,25C1,1,-0.592668073,2.216494845,2.052573609
who,23C1,3,0.017185799,2.969072165,1.799615747
who,24C1,5,0.734321436,3.659793814,1.825094735
who,5C1,4,0.817365284,2.649484536,1.652278963
who,7C1,1,-0.50310155,1.711340206,1.41390979
who,4C1,7,1.266933964,4.134020619,2.262137936
who,27C1,1,-0.476273082,1.773195876,1.62342972
who,8C1,2,-0.45737824,2.958762887,2.096214474
who,10C1,1,-0.605043016,2.24742268,2.06170908
why,7D1,1,-1.029513447,2.460784314,1.418907463
why,20D1,6,1.001224264,3.549019608,2.447983413
why,10D1,2,-0.416522329,2.823529412,1.977155496
why,31D1,1,-0.755397247,2.539215686,2.037624168
why,2D1,1,-0.781749032,2.470588235,1.881151335
why,23D1,4,0.359857803,3.168316832,2.311143903
why,8D1,2,-0.45723686,2.901960784,1.972633581
why,15D1,2,-0.320955961,2.568627451,1.77166814
why,28D1,6,1.039687893,3.647058824,2.263122608
why,36D1,5,0.492247592,4,2.031498001
why,24D1,2,-0.043431697,2.078431373,1.805855572
why,5D1,5,0.785530186,3.333333333,2.121709256
why,21D1,5,1.013870721,2.725490196,2.243392334
why,3D1,3,-0.219931977,3.460784314,2.095121956
why,12D1,4,0.513236836,3.058823529,1.833805379
why,11D1,1,-0.887578454,2.794117647,2.021362325
why,34D1,1,-0.596425803,2.203125,2.017224933
why,35D1,3,-0.149566814,3.322033898,2.153110644
why,6D1,2,-0.479780567,3.098039216,2.288627951
why,13D1,1,-0.312401459,1.323529412,1.03562068
why,32D1,5,0.546400053,3.731958763,2.320719464
why,16D1,5,0.997328618,2.931372549,2.074168348
why,25D1,5,0.715675406,3.725490196,1.780848962
why,30D1,1,-0.85911449,2.901960784,2.213861838
why,29D1,3,0.113109581,2.784313725,1.906878902
why,37D1,,,3.306666667,2.155905362
why,27D1,6,1.363346889,3.215686275,2.0422636
why,9D1,5,0.902245294,3.156862745,2.042833879
why,17D1,4,0.956436891,2.217821782,1.863351606
why,22D1,6,1.18133184,3.254901961,2.323731527
why,1D1,4,1.134183184,2.009803922,1.75473954
why,4D1,1,-1.076036616,3.558823529,2.378007858
why,14D1,3,-0.330622034,3.794117647,2.401889666
why,19D1,1,-0.668362035,2.153061224,1.72520455
why,26D1,5,0.856682772,3.421568627,1.842492256
why,18D1,4,0.176211696,3.656862745,1.947301245
why,33D1,4,0.459218206,2.892156863,2.412454741
wife,16D3,1,-0.610943108,1.970588235,1.588672042
wife,18D3,3,-0.059089736,3.126213592,2.13596473
wife,24D3,,,3.5875,2.162357773
wife,9D3,2,-0.566132745,3.18627451,2.095399922
wife,5D3,1,-1.032904929,3.745098039,2.657648311
wife,4D3,2,-0.619958611,2.882352941,1.423244916
wife,15D3,1,-1.008313161,3.323529412,2.30437279
wife,21D3,1,-0.934843956,2.803921569,1.929649923
wife,13D3,3,-0.893813789,4.431372549,1.601421423
wife,7D3,1,-0.5564847,2.058823529,1.902700163
wife,22D3,1,-0.852680612,2.950980392,2.288055299
wife,11D3,3,-0.137992017,3.284313725,2.06036357
wife,14D3,1,-0.760242413,2.333333333,1.753826557
wife,19D3,1,-1.044163569,3.176470588,2.084415366
wife,6D3,1,-1.0802799,3.568627451,2.377742518
wife,3D3,4,0.028576121,3.931372549,2.401566337
wife,23D3,1,-0.757710104,2.666666667,2.199609926
wife,17D3,1,-1.103570832,3.31372549,2.096580867
wife,10D3,2,-1.604999363,4.078431373,1.294973332
wife,25D3,1,-0.645929827,2.390804598,2.153182187
wife,12D3,1,-0.808555563,2.715686275,2.121915121
wife,20D3,1,-0.774094725,2.415841584,1.82902885
wife,1D3,1,-0.775553589,2.745098039,2.250132117
wife,8D3,3,0.334666536,2.401960784,1.786970465
wife,2D3,1,-0.477181832,1.823529412,1.725818874
win,5B2,1,-0.773454023,2.701030928,2.199265732
win,14B2,1,-0.700346549,2.734693878,2.476907868
win,13B2,4,0.468080455,3.06185567,2.00423735
win,1B2,1,-0.615347805,2.371134021,2.228226068
win,9B2,4,0.754801656,2.546391753,1.925814863
win,7B2,1,-0.686203741,2.515463918,2.208475162
win,25B2,1,-1.163104457,3.489795918,2.140646872
win,16B2,1,-0.531398439,1.87755102,1.65139932
win,4B2,4,0.658261806,2.711340206,1.957670612
win,3B2,1,-0.755243396,2.530612245,2.026647639
win,23B2,1,-0.562193407,2.06122449,1.887650187
win,15B2,1,-1.012330949,3.091836735,2.066356596
win,20B2,2,-0.426004426,2.897959184,2.10786351
win,18B2,1,-0.791979458,2.43877551,1.816682864
win,29B2,1,-0.635331182,2.183673469,1.863081024
win,2B2,1,-0.87804406,2.494845361,1.702471924
win,30B2,5,0.550567889,4,1.816306437
win,12B2,4,0.127970974,3.690721649,2.416785161
win,21B2,2,-0.20223911,2.357142857,1.765943572
win,8B2,1,-0.691614794,2.474226804,2.131572109
win,6B2,4,0.570520819,2.742268041,2.204532975
win,19B2,1,-0.674810906,2.244897959,1.844810076
win,27B2,2,-0.312023455,2.632653061,2.027581745
win,22B2,1,-0.916795181,3.316326531,2.526547454
win,10B2,4,0.475967603,2.959183673,2.186737755
win,11B2,2,-0.401021792,2.783505155,1.953772015
win,17B2,2,-0.101299152,2.193877551,1.913910895
win,28B2,3,0.044659979,2.908163265,2.056354169
win,26B2,1,-0.79639127,2.693877551,2.126941385
win,24B2,5,0.613778181,3.704081633,2.111379007
windmill,1A2,4,0.506038506,2.947368421,2.080141265
windmill,7A2,5,-0.865516431,5.835051546,0.964801495
windmill,17A2,5,0.809634753,3.103092784,2.342917235
windmill,27A2,3,-0.051615725,3.103092784,1.997313488
windmill,16A2,1,-0.883143063,2.773195876,2.007824043
windmill,12A2,4,0.47145457,2.927835052,2.27416387
windmill,28A2,1,-0.623517702,2.082474227,1.736076174
windmill,13A2,1,-0.851976463,3.103092784,2.468486953
windmill,6A2,2,-0.421212885,2.845360825,2.006968102
windmill,24A2,3,0.028207764,2.93814433,2.192859781
windmill,15A2,3,0.065494531,2.87628866,1.888880466
windmill,25A2,1,-0.754155711,2.824742268,2.419582907
windmill,29A2,5,0.603565721,3.75257732,2.066755347
windmill,3A2,1,-0.92455925,3.12371134,2.296998639
windmill,10A2,3,-0.187599808,3.381443299,2.033281927
windmill,8A2,3,0.005019285,2.989690722,2.053933449
windmill,18A2,2,-0.197267356,2.412371134,2.090417509
windmill,9A2,3,0.226136165,2.525773196,2.097085197
windmill,21A2,3,-0.204071052,3.463917526,2.273313733
windmill,14A2,7,1.170971555,4.216494845,2.377090326
windmill,23A2,1,-0.65484889,2.18556701,1.810443643
windmill,20A2,2,-0.606329742,3.402061856,2.312375194
windmill,4A2,2,-0.589139109,3.164948454,1.977374166
windmill,2A2,1,-0.719903357,2.412371134,1.961889912
windmill,19A2,1,-0.79640577,2.587628866,1.99349242
windmill,26A2,2,-0.568847332,3.268041237,2.229141576
windmill,5A2,1,-1.12563036,3.75257732,2.445365207
windmill,22A2,1,-0.465513873,1.680412371,1.461637151
windmill,30A2,4,0.036505036,3.907216495,2.541663146
windmill,11A2,1,-0.705919013,2.288659794,1.825506567
window,12A3,4,-0.153587043,4.32,2.083509083
window,8A3,5,0.791856879,3.58,1.79325335
window,21A3,6,0.835635251,4.26,2.082248202
window,19A3,3,-0.559679625,4.04,1.858205934
window,15A3,5,0.976756548,2.96,2.088544996
window,17A3,3,-0.605805828,4.15,1.898298015
window,13A3,1,-0.475353545,1.86,1.809179735
window,9A3,2,-0.518145324,3.12,2.161555744
window,2A3,4,-0.027489291,4.06,2.182668185
window,14A3,5,1.042127478,2.98,1.938342518
window,7A3,6,1.345035044,3.02,2.215555657
window,18A3,5,0.640236625,3.63,2.139833846
window,11A3,7,1.388989867,3.66,2.404625173
window,5A3,2,-0.591376645,3.37,2.316628515
window,6A3,4,0.265194021,3.35,2.45103565
window,3A3,5,0.639479796,3.42,2.470758277
window,4A3,6,0.908225609,4.35,1.816729218
window,1A3,7,1.07275007,4.02,2.777907068
window,16A3,5,0.255958407,4.4,2.344130861
window,10A3,1,-1.037322156,3.53,2.438972296
window,20A3,2,-0.451214634,2.88,1.950291354
wine,15D1,3,0.243483833,2.568627451,1.77166814
wine,33D1,1,-0.78432844,2.892156863,2.412454741
wine,7D1,1,-1.029513447,2.460784314,1.418907463
wine,2D1,1,-0.781749032,2.470588235,1.881151335
